# 出典: 厚生労働省 ハローワーク 免許・資格コード一覧（小分類）
# https://www.hellowork.mhlw.go.jp/info/license_list03.html
# 形式: 「# カテゴリ名」= 中分類見出し / それ以外 = コード<TAB>資格名（原文ママ・全角含む）
#農林水産技術
6008	１級ハム・ソーセージ・ベーコン製造技能士
6009	２級ハム・ソーセージ・ベーコン製造技能士
6010	１級水産練り製品製造技能士
6011	２級水産練り製品製造技能士
6012	１級みそ製造技能士
6013	２級みそ製造技能士
6014	１級酒造技能士
6015	２級酒造技能士
6099	その他の食料品製造関係資格
#紡織・染色・縫製
6101	１級染色技能士
6102	２級染色技能士
6103	１級ニット製品製造技能士
6104	２級ニット製品製造技能士
6105	特級婦人子供服製造技能士
6106	１級婦人子供服製造技能士
6107	２級婦人子供服製造技能士
6108	特級紳士服製造技能士
6109	１級紳士服製造技能士
6110	２級紳士服製造技能士
6111	１級和裁技能士
6112	２級和裁技能士
6113	３級和裁技能士
6114	１級布はく縫製技能士
6115	２級布はく縫製技能士
6116	１級寝具製作技能士
6117	２級寝具製作技能士
6118	１級帆布製品製造技能士
6119	２級帆布製品製造技能士
6120	パターンメーキング技術検定
6199	その他の紡織・染色・縫製関係資格
#木・紙製品製造
6201	木材加工用機械作業主任者
6202	１級機械木工技能士
6203	２級機械木工技能士
6206	１級家具製作技能士
6207	２級家具製作技能士
6208	１級建具製作技能士
6209	２級建具製作技能士
6212	１級紙器・段ボール箱製造技能士
6213	２級紙器・段ボール箱製造技能士
6214	１級畳製作技能士
6215	２級畳製作技能士
6299	その他の木・紙製品製造関係資格
#印刷・製本
6301	１級プリプレス技能士（旧：製版技能士）
6302	２級プリプレス技能士（旧：製版技能士）
6303	１級印刷技能士
6304	２級印刷技能士
6305	１級製本技能士
6306	２級製本技能士
6307	ＤＴＰエキスパート
6399	その他の印刷・製本関係資格
#プラスチック製品製造
6401	特級プラスチック成形技能士
6402	１級プラスチック成形技能士
6403	２級プラスチック成形技能士
6404	３級プラスチック成形技能士
6405	１級強化プラスチック成形技能士
6406	２級強化プラスチック成形技能士
6499	その他のプラスチック製品製造関係資格
#装身具等身の回り品製造
6503	１級貴金属装身具製作技能士
6504	２級貴金属装身具製作技能士
6507	１級印章彫刻技能士
6508	２級印章彫刻技能士
6509	１級義肢・装具製作技能士
6510	２級義肢・装具製作技能士
6511	伝統工芸士
6599	その他の装身具等身の回り品製造関係資格
#その他の製造・制作
6601	１級表装技能士
6602	２級表装技能士
6603	１級塗装技能士
6604	２級塗装技能士
6605	塗料調色技能士
6606	１級広告美術仕上げ技能士
6607	２級広告美術仕上げ技能士
6608	３級広告美術仕上げ技能士
6609	１級写真技能士
6610	２級写真技能士
6611	３級写真技能士
6612	ＣＡＤ利用技術者１級
6613	ＣＡＤ利用技術者２級
6617	トレース技能検定１級
6618	トレース技能検定２級
6619	トレース技能検定３級
6620	トレース技能検定４級
6621	レタリング技能検定１級
6622	レタリング技能検定２級
6623	レタリング技能検定３級
6624	レタリング技能検定４級
6625	１級テクニカルイラストレーション技能士
6626	２級テクニカルイラストレーション技能士
6627	３級テクニカルイラストレーション技能士
6630	１級機械・プラント製図技能士
6631	２級機械・プラント製図技能士
6632	１級電気製図技能士
6633	２級電気製図技能士
6634	３級電気製図技能士
6635	１級工業包装技能士
6636	２級工業包装技能士
6637	防錆管理士
6699	その他の製造・制作関係資格
#定置・建設機械の運転
6701	特級ボイラー技士
6702	１級ボイラー技士
6703	２級ボイラー技士
6704	ボイラー整備士
6705	ボイラー取扱作業主任者
6706	普通第一種圧力容器取扱作業主任者
6707	乾燥設備作業主任者
6708	クレーン・デリック運転士（クレーン限定）
6709	移動式クレーン運転士
6710	小型移動式クレーン運転技能者
6711	床上操作式クレーン運転技能者
6713	揚貨装置運転士
6714	車両系建設機械（基礎工事用）運転技能者
6715	車両系建設機械（整地・運搬・積込用及び掘削用）運転技能者
6716	車両系建設機械（解体用）運転技能者
6717	ショベルローダー等運転技能者
6718	玉掛技能者
6719	クレーン・デリック運転士（限定なし）
6720	床上運転式クレーン限定運転士
6799	その他の定置・建設機械の運転関係資格
#電気工事
6801	工事担任者ＡＩ第１種
6802	工事担任者ＡＩ第２種
6803	工事担任者ＡＩ第３種
6804	工事担任者ＤＤ第１種
6805	工事担任者ＤＤ第２種
6806	工事担任者ＤＤ第３種
6807	工事担任者ＡＩ・ＤＤ総合種
6808	第一種電気工事士
6809	第二種電気工事士
6810	ＣＡＴＶ技術者
6811	配電制御システム検査技士（１～２級）
6812	１級情報配線施工技能士
6813	２級情報配線施工技能士
6814	３級情報配線施工技能士
6899	その他の電気工事関係資格
#採鉱・採掘
6901	採石のための掘削作業主任者
6902	採石業務管理者
6903	砂利採取業務主任者
6904	地山の掘削及び土止め支保工作業主任者
6905	地山の掘削及び土止め支保工作業主任者
6906	ずい道等の掘削等作業主任者
6907	ずい道等の覆工作業主任者
6908	１級さく井技能士
6909	２級さく井技能士
6999	その他の採鉱・採掘関係資格
#建築工事
7001	１級建築大工技能士
7002	２級建築大工技能士
7003	木造建築物の組立て等作業主任者
7004	枠組壁建築技能士
7005	１級かわらぶき技能士
7006	２級かわらぶき技能士
7007	１級とび技能士
7008	２級とび技能士
7009	３級とび技能士
7010	１級左官技能士
7011	２級左官技能士
7013	１級築炉技能士
7014	２級築炉技能士
7015	１級ブロック建築技能士
7016	２級ブロック建築技能士
7017	エーエルシーパネル施工技能士
7018	１級タイル張り技能士
7019	２級タイル張り技能士
7020	１級型枠施工技能士
7021	２級型枠施工技能士
7022	型枠支保工の組立て等作業主任者
7023	１級鉄筋施工技能士
7024	２級鉄筋施工技能士
7025	建築物等の鉄骨の組立て等作業主任者
7026	足場の組立て等作業主任者
7029	コンクリート造の工作物の解体等作業主任者
7030	コンクリート橋架設等作業主任者
7031	鋼橋架設等作業主任者
7032	基礎施工士
7033	圧入施工技士（１～２級）
7034	解体工事施工技士
7099	その他の建設工事関係資格
#設備・内装工事
7102	空気調和・衛生工学会設備士
7103	１級冷凍空気調和機器施工技能士
7104	２級冷凍空気調和機器施工技能士
7105	第一種冷凍空調技士
7106	第二種冷凍空調技士
7107	１級配管技能士
7108	２級配管技能士
7109	３級配管技能士
7110	１級管工事施工管理技士
7111	２級管工事施工管理技士
7113	１級厨房設備施工技能士
7114	２級厨房設備施工技能士
7115	１級内装仕上げ施工技能士
7116	２級内装仕上げ施工技能士
7117	３級内装仕上げ施工技能士
7118	１級熱絶縁施工技能士
7119	２級熱絶縁施工技能士
7120	１級カーテンウォール施工技能士
7121	２級カーテンウォール施工技能士
7122	１級サッシ施工技能士
7123	２級サッシ施工技能士
7124	１級自動ドア施工技能士
7125	２級自動ドア施工技能士
7126	バルコニー施工技能士
7127	１級ガラス用フィルム施工技能士
7128	２級ガラス用フィルム施工技能士
7129	液化石油ガス設備士
7130	浄化槽設備士
7199	その他の設備・内装工事関係資格
#その他の建築工事
7201	１級防水施工技能士
7202	２級防水施工技能士
7203	樹脂接着剤注入施行技能士
7204	潜水士
7205	高圧室内作業主任者
7206	酸素欠乏危険作業主任者
7207	酸素欠乏・硫化水素危険作業主任者
7208	石綿作業主任者
7299	その他の建築工事関係資格
#土木・舗装・線路工事
7302	１級コンクリート圧送施工技能士
7303	２級コンクリート圧送施工技能士
7304	コンクリート破砕機作業主任者
7305	１級ウェルポイント施工技能士
7306	２級ウェルポイント施工技能士
7307	路面標示施工技能士
7308	林業架線作業主任者
7309	コンクリート技士・コンクリート主任技士
7399	その他の土木・舗装・線路工事関係資格
#運搬・労務・その他
7401	はい作業主任者
7402	船内荷役作業主任者
7403	ビルクリーニング技能士
7404	産業洗浄技能士
7405	浄化槽管理士
7406	浄化槽技術管理者
7407	浄化槽清掃技術者
7408	ハウスクリーニング技能士
7499	その他の運搬・労務・その他の関係資格
#海外資格
8001	ＭＢＡ（経営学修士）
8002	ＣＩＳＡ（公認情報システム監査人）
8005	ＣＰＡ（米国公認会計士）
8006	ＥＡ（米国税理士）
8007	ＣＦＡ（米国証券アナリスト）
8008	ＣＭＡ（米国公認管理会計士）
8099	その他の海外資格
